"Link","Tytuł","Opis","Tagi","Czas"
"https://www.gov.pl/web/cyfryzacja/koniec-ery-nieuchwytnych-algorytmow--projekt-ustawy-o-systemach-sztucznej-inteligencji-przyjety-przez-rade-ministrow","Rada Ministrów przyjęła projekt polskiej ustawy o sztucznej inteligencji","Polski rząd przyjął projekt ustawy wdrażającej AI Act do krajowego prawa. Dla firm najważniejsze konsekwencje to: powstanie Komisji Rozwoju i Bezpieczeństwa SI z uprawnieniami do nakładania kar, możliwość korzystania z ""piaskownic regulacyjnych"" do testowania rozwiązań AI w bezpiecznym środowisku, oraz prawo do uzyskania wiążącej opinii komisji o legalności planowanych wdrożeń. Obywatele zyskają natomiast prawo do składania skarg, gdy AI podejmie niesprawiedliwą decyzję – np. odrzuci wniosek kredytowy.","Nowości i ogłoszenia, Polska",""
"https://dataconomy.com/2026/03/30/anthropic-offers-free-claude-max-access-to-open-source-developers/","Anthropic oferuje darmowy Claude Max dla twórców open source","Twórcy modelu Claude uruchamiają program ""Claude for Open Source"", w ramach którego twórcy popularnych projektów open source otrzymują darmowy, półroczny dostęp do planu Claude Max. Firma chce w ten sposób przyspieszyć rozwój wolnego oprogramowania i zbudować lojalność wśród programistów wobec swojego narzędzia.","Nowości i ogłoszenia",""
"https://blog.google/innovation-and-ai/technology/developers-tools/build-with-gemini-3-1-flash-live/","Gemini 3.1 Flash Live – buduj agentów konwersacyjnych w czasie rzeczywistym","Google udostępnia Gemini 3.1 Flash Live z funkcją Live API w Google AI Studio. Narzędzie umożliwia tworzenie agentów, które operują w czasie rzeczywistym z wykorzystaniem głosu i wizji, co znacząco obniża opóźnienia w interakcji z użytkownikiem. To krok w kierunku naturalnych, konwersacyjnych interfejsów AI, które reagują natychmiast, zamiast z kilkusekundowym opóźnieniem.","Nowości i ogłoszenia",""
"https://techcrunch.com/2026/03/26/you-can-now-transfer-your-chats-and-personal-information-from-other-chatbots-directly-into-gemini/","Google pozwala przenosić czaty i dane z innych chatbotów prosto do Gemini","Nowa funkcja pozwala importować historię rozmów i dane personalne z konkurencyjnych chatbotów bezpośrednio do Gemini. Użytkownicy mogą przenieść swoje dotychczasowe konwersacje, zachowując kontekst i personalizację bez konieczności budowania relacji z asystentem od zera. Google zaczyna nie tylko walczyć o nowych klientów swoich rozwiązań AI, ale także łatwo przejmować użytkowników konkurencji.","Nowości i ogłoszenia",""
"https://blog.google/products-and-platforms/products/translate/live-translate-with-headphones/","Google Translate z tłumaczeniem na żywo przez słuchawki","Aplikacja Tłumacz Google rozszerza funkcję tłumaczenia na żywo przez podłączone słuchawki na nowe kraje, w tym dla użytkowników iOS. Wystarczy podłączyć słuchawki i włączyć tryb rozmowy, by usłyszeć tłumaczenie w czasie rzeczywistym wprost do ucha. Funkcja przybliża wizję bezwysiłkowej komunikacji między językami, która jeszcze kilka lat temu brzmiała jak science fiction.","Nowości i ogłoszenia",""
"https://openai.com/index/accelerating-the-next-phase-ai/","OpenAI zamyka rekordową rundę finansowania – 122 miliardy dolarów","Twórcy ChatGPT ogłosili domknięcie bezprecedensowej rundy finansowania o wartości 122 miliardów dolarów, podnosząc wycenę firmy do ponad 852 miliardów. Środki zostaną przeznaczone na budowę globalnej infrastruktury obliczeniowej, rozwój kolejnych modeli i korporacyjne wdrożenia. To największa prywatna runda finansowania w historii branży technologicznej.","Nowości i ogłoszenia",""
"https://venturebeat.com/orchestration/slack-adds-30-ai-features-to-slackbot-its-most-ambitious-update-since-the","Slack dodaje ponad 30 funkcji AI do Slackbota","Salesforce ogłasza gruntowną modernizację Slackbota, dodając ponad 30 nowych funkcji opartych na sztucznej inteligencji. Aktualizacja obejmuje m.in. wsparcie dla Model Context Protocol, integrację z wieloma dostawcami modeli AI oraz inteligentne zarządzanie przepływami pracy między kanałami.","Nowości i ogłoszenia",""
"https://www.tinker.com/pl","Tinker – darmowe narzędzia kreatywne AI od Shopify","Shopify wprowadza Tinker, darmową aplikację mobilną konsolidującą ponad 100 narzędzi AI do tworzenia filmów, obrazów, modeli 3D i komiksów. Aplikacja nie wymaga subskrypcji Shopify ani umiejętności prompt engineeringu – wystarczy opisać, co chcesz stworzyć, a system dobierze odpowiedni model AI w tle. Tinker jest dostępny na iOS i Androida i celuje w przedsiębiorców oraz twórców szukających prostego sposobu na generowanie profesjonalnych materiałów marketingowych.","Nowości i ogłoszenia",""
"https://aidemos.atmeta.com/tribev2/","TRIBE v2: Wizyjny model transformatorowy od Meta FAIR","Meta AI udostępnia interaktywne demo TRIBE v2, modelu działającego jak cyfrowe lustro aktywności ludzkiego mózgu reagującego na wzrok, dźwięk czy język. Bazuje na uczeniu samonadzorowanym (self-supervised learning). Model potrafi analizować złożone sceny wizualne bez potrzeby ręcznego etykietowania danych treningowych. Demo pozwala przetestować możliwości modelu na żywo.","Nowości i ogłoszenia",""
"https://blog.google/innovation-and-ai/technology/ai/veo-3-1-lite/","Veo 3.1 Lite – nowy model Google do taniego generowania wideo przez API","Google udostępnia model Veo 3.1 Lite w ramach Gemini API i Google AI Studio, celując w opłacalność generowania wideo. Jest to lżejsza wersja flagowego modelu, zaprojektowana z myślą o deweloperach, którzy chcą integrować generowanie wideo w swoich aplikacjach bez ponoszenia wysokich kosztów.","Nowości i ogłoszenia",""
"https://research.google/blog/vibe-coding-xr-accelerating-ai-xr-prototyping-with-xr-blocks-and-gemini/","Vibe Coding XR – Google przyspiesza prototypowanie aplikacji AR/VR z Gemini","Laboratoria badawcze Google prezentują narzędzie XR Blocks, które w połączeniu z modelem Gemini pozwala tworzyć prototypy aplikacji rozszerzonej rzeczywistości za pomocą poleceń w języku naturalnym. Zamiast pisać kod od zera, deweloper opisuje co chce zobaczyć, a model generuje odpowiedni blok XR w czasie rzeczywistym.","Nowości i ogłoszenia",""
"https://read.engineerscodex.com/p/diving-into-claude-codes-source-code","Wyciek kodu źródłowego Claude Code - analiza","Na platformie X ujawniono, że przez niedopatrzenie w publikacji paczki NPM wyciekły wewnętrzne kody źródłowe narzędzia Claude Code od Anthropic. Wyciek odsłonił elementy wewnętrznej architektury. Artykuł przedstawia kompleksową analizę kodu źródłowego wraz z wnioskami. Warto zobaczyć, jak budowane są rozwiązania AI w największych firmach.","Bliżej technologii",""
"https://github.com/microsoft/ai-agents-for-beginners","Agenci AI dla początkujących – kurs w 12 lekcjach od Microsoftu","Microsoft udostępnił na GitHubie darmowy kurs budowania aplikacji z agentami AI, składający się z 12 lekcji w Pythonie i TypeScript. Materiały pokrywają tematy od podstaw projektowania agentów, przez generowanie narzędzi i parsowanie zapytań, po techniki optymalizacji promptów. To doskonały punkt startowy dla programistów ze średniozaawansowaną wiedzą, którzy chcą wejść w świat agentowego AI.","Bliżej technologii",""
"https://www.decodingai.com/p/agentic-harness-engineering","Agentic Harness Engineering – jak traktować LLM jako nowy system operacyjny","Obszerny artykuł tłumaczący pojęcie 'uprzęży agentowej' (harness) – całej infrastruktury obudowującej model AI przed dopuszczeniem go do produkcji. Kluczowy dowód: w benchmarku TerminalBench 2.0 zmiana samej uprzęży (bez zmiany modelu) przeniosła agenta z miejsca poza Top 30 do Top 5. Autor opisuje pięć warstw produkcyjnej uprzęży – pętlę planowania ReAct, narzędzia systemowe, sandbox, pamięć opartą na systemie plików i orkiestrację – na przykładach z Claude Code, Codex i OpenCode.","Bliżej technologii",""
"https://newsletter.pragmaticengineer.com/p/what-is-inference-engineering","Czym jest inżynieria inferencji?","Gergely Orosz rozmawia z Philipem Kielym, autorem książki 'Inference Engineering', o nowej specjalizacji na styku inżynierii oprogramowania i ML. Inżynieria inferencji skupia się na optymalizacji tego, jak modele AI są wywoływane w produkcji – od zarządzania promptami, przez routing żądań, po testowanie odpowiedzi. Kluczowy wniosek: drobne zmiany w konfiguracji wywołań (np. temperatura, retry logic, routing do tańszych modeli) potrafią radykalnie zmienić zarówno koszty, jak i doświadczenie użytkownika końcowego.","Bliżej technologii",""
"https://www.datatinkerer.io/p/how-notion-scaled-ai-q-and-a-to-millions-of-workspaces","Jak Notion przeskalowało funkcję AI Q&A na miliony przestrzeni roboczych","Studium przypadku opisujące, jak Notion w dwa lata przeskalowało funkcję AI Q&A z kilkuset do milionów workspace'ów. Kluczowe liczby: 600-krotny wzrost przepustowości onboardingu, 60% redukcja kosztów po migracji na turbopuffer i 70% mniej danych do przetworzenia dzięki śledzeniu stanu stron przez hashe xxHash. Architektura opiera się na Kafce, Sparku i Rayu, a migracja na embeddingi hostowane lokalnie zamiast zewnętrznego API obniżyła koszty inferencji o ponad 90%.","Bliżej technologii",""
"https://newsletter.eng-leadership.com/p/how-to-evaluate-ai-fluency-in-technical","Jak oceniać biegłość AI kandydata podczas rozmowy technicznej","Artykuł proponuje czteropoziomowy framework oceny biegłości AI kandydatów: od AI Avoidant (poziom 0) po AI Advanced (poziom 3). Firmy takie jak Meta, Canva i Goldman Sachs już zezwalają na AI w rozmowach kwalifikacyjnych i oceniają, jak kandydaci z niej korzystają. Praktyczna rekomendacja: włącz biegłość AI jako 10–40% wagi w scorecardzie rekrutacyjnym (im wyższe stanowisko, tym więcej) i patrz, czy kandydat krytycznie weryfikuje odpowiedź AI, czy ślepo go kopiuje.","Bliżej technologii",""
